区域,北京,餐饮类型,烧烤烤串,店铺id,4147527,店铺名称,金滏山自助烤肉（大成路店）,经度,116.255102,纬度,39.889762
Soiowhat,5.0,
凉秋二八,5.0,
爱吃肉的CCC,5.0,
bnr385395618,5.0,
omT337607309,4.0,
哼哈二将之他爹,4.0,
哼哈二将之他爹,4.0,
哼哈二将之他爹,4.0,
行者国安,5.0,
徐大帅66,5.0,
tEa396204160,5.0,
惊慌的赵铁柱,5.0,
自由的小呆,5.0,
郝兴迈,5.0,
LLll818,5.0,
Hua305598613,5.0,
往后余生，媛媛,5.0,
油麦菜菌,5.0,
之颂,4.0,
KVE155563004,5.0,
吃顿火锅就好了,5.0,
匿名用户,5.0,
光樾哲,5.0,
高萌物,5.0,
九二年美猴王,5.0,
萍萍Kpp,5.0,
XXW19961008,5.0,
张云杰1,4.0,
长胖了的老兵,5.0,
bQo627620877,4.0,
苏文婧92,4.0,
飞飞695353651,5.0,
LIU13801178988,5.0,
暴躁茜,4.0,
huhu迷弟,4.0,
老司机B哥,5.0,
风带着黎明,5.0,
区域,北京,餐饮类型,小吃快餐,店铺id,4546528,店铺名称,五食代（东单店）,经度,116.415974,纬度,39.910407
用户,星级,评论
PgN270824391,4.0,吃了很多次这家店了，性价比很高，点外卖一般首选
匿名用户,5.0,比较好吃，还会去吧！
wgr134382588,5.0,大鸡腿萃香
匿名用户,5.0,好吃挺好的。菜品精致。很好吃。
小幸运。c,5.0,环境很好
小幸运。c,5.0,环境很好
匿名用户,2.0,鸡腿有毛，味道还行。总体一般。
jOA416171381,4.0,好吃
吃遍全国小吃,4.0,馄饨好吃，比饺子个头大。大鸡腿儿也不错。
吃遍全国小吃,4.0,鸡腿儿分辣和不辣两种。个头很大，分量足。
吃货666666号,1.0,不好，不想拍，越来学贵，越来越不好吃
吃遍全国小吃,3.0,很好，物美价廉。工作餐的好地方。
Jennifer70后,4.0,昨天逛街饿了，第一次去吃，店的位置很好找，上菜的速度也很快，卤肉饭不错，不腻可口，堂食环境不错，干净整洁，店员服务态度也很好 。我去的时间，人不是很多，也没等位置。价格很便宜，下次打算去尝试一下其他的套餐。
匿名用户,2.0,鸡腿挺好的。经常去！！！！！！！！！！！
NUZ13551662,3.0,菜品都涨钱了，希望口味没有变，买满减还比较划算
阿眯阿眯阿秋,3.0,菜量好少呀，米饭比较多，比例来看碳水太高啦。希望多一些蔬菜，少一些米饭。
匿名用户,5.0,鸡腿特别大，良心卖家
sCR189814967,4.0,口感不错
sCR189814967,4.0,好吃
匿名用户,3.0,香酥鸡腿可能是有点凉了，没那么好吃
匿名用户,3.0,各方面都还过得去，希望蔬菜能多些选择
bra_very,2.0,份量小 打包盒贵 味道一般 性价比一般 环境不错
xhJ701962648,5.0,挺好的，干净卫生。性价比很高，推荐。
_qqmzh1375349923,4.0,好吃实惠
小天使娇娇,2.0,每次那个照烧酱都不一样，发挥不稳定啊，总是酱油放多了，味道上不去，
Carrie3758,5.0,挺好吃的
Carrie3758,5.0,好吃
xhJ701962648,5.0,好吃不贵。
xhJ701962648,5.0,好吃不贵。
Qei860737153,1.0,🐔鸡腿生不好吃扔了？嗯嗯不好吃丫
吃货666666号,3.0,味道不错！价格实惠！就是量少了点，我一个男生要两份才能算饱吧？我女友一份下去也偷偷的和我说没吃饱 #照烧鸡排饭# #豆角焖面#
rlT459689485,5.0,很温暖，有点累，吃完饭又小憩了一下，尽管位子很紧张，但善良的店员还是没狠心叫醒，
娜美小宅姐,5.0,鸡肉含有维生素C、E等，蛋白质的含量比例较高，种类多，而且消化率高，很容易被人体吸收利用，有增强体力、强壮身体的作用，另外含有对人体生发育有重要作用的磷脂类，是中国人膳食结构中脂肪和磷脂的重要来源之一，并富有营养，有滋补养身的作用。鸡的肉质细嫩，滋味鲜美，适合多种烹调方法，而鸡扒饭则是我最爱的鸡肉美食之一。
吃货666666号,2.0,以前及格还合理！现在！价格高了，味道还差了！
匿名用户,5.0,"【口味】
【环境】
【服务】"
zhouzhouguilai,2.0,份量小，没有配汤，味道一般，服务也很一般
吃货666666号,4.0,不错不错，就是量比较少，其他都很不错，价格实惠
吃货666666号,4.0,都不错，就是量少了点，不过价位野确实划算
piscesprincess,4.0,在王府井上班的时候经常组团过来吃早餐，早点套餐挺好的，这个卤肉饭和一品三笑的差不多，稍微比那个油腻一点。但是很便宜，性价比高。
吃货666666号,3.0,味道相当的不错，就是量有点少了，不足以吃饱，感觉至少要两份 #照烧鸡排饭# #豆角焖面#
小马0307,5.0,口味不错，环境也好，可以经常来吃，是工薪阶层不错的选择
匿名用户,5.0,Nice
glyingforever,5.0,首先，地理位置优越，在协和医院南门出来的街对面，牌子很大，比较好找；其次，性价比较高，原价20元的饭，团购七折，只花了14，还是比较实惠的；再次，就餐环境干净卫生，出餐速度很快，整个餐厅比较整洁；最后，口味方面，鸡排的皮比较脆，还有西兰花，但是碗比较小，男生一个人可能吃不饱，要加一份3元的米饭。
aUL654195390,2.0,服务员态度一般。说话节奏太快。收餐盒费1块5是不是有点贵呀？希望改进。说的是收银员。
lix_58,3.0,好久没吃鸡肉饭了，馋死啦！不远万里来到东单，看了点评差点没走错，最后发现其实在国画先锋剧场的胡同里，晚上人不是很多。很顺利兑换，店内信号不太好，餐也很快上来，第一口有点经验，有点像吉某家，但仔细吃还是不一样的，菜也是水焯的，多来点汁很下饭，秒杀的价格不可说太便宜！ #照烧鸡排饭#
匿名用户,4.0,炸鸡腿很棒，米饭也很足，要是蔬菜再多点就好了 #香酥鸡腿饭#
aUL654195390,2.0,口味一般。收银员服务欠缺。快餐和收费1块5。觉得是贵了。
匿名用户,3.0,米饭不好吃 没有吉野家好吃 差了一大截
匿名用户,2.0,与吉野家没法比 没多少人所以上菜挺快的
匿名用户,5.0,不错
匿名用户,5.0,可以
glyingforever,5.0,首先，位置优越，从协和医院南门出来，就在马路对面，比较好找；其次，性价比高，原价15元的鸡腿，团购打的八折，只花了12，比较实惠；最后，口味方面，有辣和不辣两种口味，我要的不辣，鸡腿的皮比较脆，肉质较嫩，但是肯定一个腿吃不饱，需要搭配套餐吃比较合适。
匿名用户,3.0,物美价廉，味道不错，在北京市区这个价很便宜了
匿名用户,3.0,"还不错，就是有点硬
【口味】
【环境】
【服务】
【等位】"
帕布_19,3.0,环境很好，干净卫生，整洁，味道还不错，价格实惠
帕布_19,3.0,环境很好，卫生整洁干净，上菜挺快的
吃遍全国小吃,5.0,在东单那个地方，这个吃饭算便宜的了，物美价廉。
小天使娇娇,2.0,照烧酱，酱油放多了！不如以前好吃
匿名用户,3.0,分量足，味道一般。环境好，wifi快。
太太太阳11123,4.0,好吃，不贵，第二次来吃了，真的很不错的
太太太阳11123,5.0,挺好的
VNQ827673788,5.0,好吃
我要车厘子自由,4.0,挺不错的，鸡排饭挺好吃的，可以打包带走的，但是需要额外付打包费。地理位置很好，J就在北京协和医院对面，比较适合快餐口味
joyjuyo,3.0,便宜实惠上菜快，就是那种快餐。
VfW749342270,4.0,还行，服务也还不错
VfW749342270,5.0,服务态度超级好
匿名用户,5.0,非常好吃，非常棒，值得常来的地方。
GIj403590098,5.0,好！非常好！好的不得了！好好好！
eeT295131716,4.0,用美团13块9。但是打不出来价钱，味道挺好的。
oVm111714003,4.0,很不错了啊 ，这里环境还啊错推荐来。 #香酥鸡腿饭# #卤肉饭#
diQ230698837,5.0,在协和这边住院，店正冲着协和国际部的门口，第一次跟百度地图走绕了一大圈，价格实惠，量足味道好，环境好。基本上每天的午饭都是在这里吃的
我要车厘子自由,5.0,不错
丞相8488,2.0,"【口味】
【环境】
【服务】
【等位】"
gkF115679834,5.0,挺好
ycL962921603,3.0,本来以为是吉野家的那种碗，然后去了发现是小碗，不过还可以，挺好吃的
ycL962921603,3.0,以为是吉野家那么大的碗，然后竟然是小碗，酱放的有点多
把天吃掉了,4.0,吃饱啦。有点儿油。
李辉880407,5.0,口味还算中规中矩 鸡肉比较滑 鸡皮还挺好吃 服务态度很好
匿名用户,3.0,"上菜很快，味道一般，有花椰菜、胡萝卜和菜花三种蔬菜，加上鸡肉，上面淋的照烧汁。
鸡肉皮很多，鸡皮有点酥酥的感觉，爱吃鸡皮的可以点这个试试。
美团上14块，服务台点单要20，美团上便宜很多，价格能接受，性价比高
碗有点小，有点吃不饱的感觉"
匿名用户,2.0,味道一般 套餐带一杯饮料，要是能有热饮就好了
丶心中带点小风骚,5.0,味道很好。
小鸟伊人2007,5.0,优惠、吃着舒心
shine10086,3.0,店在路边上，员工吃得挺简朴，分量不多
洁英,3.0,下班后到这家店试吃了一次 ，是快餐模式，有不少人来吃，还有不少外卖来取。饭菜量大：米饭上放着鸡肉、菜花 、胡萝卜等，还有一些酱，拌匀后吃起来还行；饮料本来是可乐，但给的是温乎的奶茶，口味一般；沙拉没吃，带回家了。晚上回去肚子有些不好，估计是冲奶茶的水不开，肠胃不适。
匿名用户,4.0,超级好的地方 值得一去 鸡腿超级大，宝宝们定就完了
匿名用户,4.0,要的鸡腿套餐，味道很不错，只是感觉鸡腿比原来好像小了一些！其他还是不错的！有机会再去！
匿名用户,5.0,双拼味道超赞，团购价很划算，
匿名用户,4.0,还好，挺不错的，不爱吃麦当劳肯德基的，来份焖面，好吃实惠，在东单这个地界，美团的价格很棒！！
mEy995580478,2.0,还可以吧……一般般……体验普通
cBl384484536,5.0,五食代东单店坐落在王府井东单附近，店面装修给人以清新脱俗的感觉，秒杀的只要13.6元，十分的划算。套餐里建有鸡肉饭一份，沙拉一份，还有一杯饮料，套餐食材新鲜，色香味意型俱佳，值得大家一去品尝，绝对不会让您失望的。
匿名用户,2.0,价格贵还不实惠味道还凑胡环境可以服务一般
aXE424094112,5.0,相当不错，饭很好吃，鸡肉也很入味，美团特价抢购的，13元钱对于这个地段来说很划算。饭非常好吃，沙拉也很新鲜，配的千岛酱量也非常足，店面装修很清新有上下两层，中午的时候生意特别好排队要排到门外，欢迎大家常来吃。
任逍遥1982327,5.0,味道不错
JWb190737331,2.0,味道不咋地，就是除了一碗米和肉，都没啥味道
元气满满的我们,4.0,双拼第一次吃，口感挺好，主要是，价格很实惠
元气满满的我们,4.0,这家的一直不错，口感也不错。
上无常下,5.0,满意，还是挺实惠的，好吃不贵。
元气满满的我们,5.0,大鸡腿一直是很喜欢的
匿名用户,5.0,完美
匿名用户,5.0, #招牌大鸡腿# #双拼饭#
区域,北京,餐饮类型,北京菜,店铺id,263828,店铺名称,鸭王味道烤鸭店（民族园店）,经度,116.3913,纬度,39.98299
用户,星级,评论
wanghan536,5.0,烤鸭不错
张玉石805,1.0,还行吧可以去吃了，味道不错也行确是很好
thirfee,5.0,老店了，烤鸭味道不错，分量偏小。
匿名用户,3.0,一般般，价格不便宜，，，，，，，，
QDG974336769,1.0,服务一般，份量少，味道也一般吧
RWf750031522,5.0,【口味】一般，还贵
RWf750031522,5.0,还可以
vfd992363648,5.0,不论是环境还是味道，都是挺好的，可以尝试去吃一下，毕竟鸭王也是挺有名气的
nRh700041380,2.0,服务差。给有游客准备的餐厅。鸭子也不好吃。
匿名用户,2.0,"（疙瘩汤）挺好喝的，汤浓味道醇厚，分量很足
（口水鸡）很一般。可以说是不好吃，口感清淡油腻，刚上菜尝了一口，真的不好吃，只有一点辣味，其他一点滋味没有。问服务员要了一碗醋，勉强吃了一点，是我吃过最难吃的口水鸡
（乾隆白菜）凉菜，一般。刚吃两口还好，白菜很脆，味道甜甜的。越吃越难吃，甜得发腻。"
