店铺名称,店铺id
福缘居酒楼,l8uNm5kgLP4n6eLq
userName,userID,startShop,describeShop,loveFood,pinglunTime,pinglun
jo00lee,http://www.dianping.com/member/39931811,45,口味：4.5 环境：4.0 服务：4.0 性价比：4.0 人均：100元,喜欢的菜： 脆皮大肠 油淋鸡 卤鸭,2020-07-31 14:31,一点多了还那么多人好吃是真的好吃dei✨去杭州可以试试这家哦	
vosamooo,http://www.dianping.com/member/20765057,45,口味：4.5 环境：4.5 服务：4.5 性价比：4.5,,2020-07-31 14:07,无聊去杭州玩了几天，点评到这家店，第二天中午睡醒就来打卡了！河坊街过去不是很远，中午排队人挺多的。醉虾不是很好吃，而且量很少。油淋鸡真的很好吃都忘记拍了！！点了两份！四个人吃了500块性价比还是很高的！	
晓晓一直吃,http://www.dianping.com/member/586114583,40,口味：4.5 环境：3.5 服务：3.5 性价比：4.0,喜欢的菜： 脆皮大肠 糖醋里脊 片儿川,2020-07-31 12:22,跟着导航过去的，第一眼不是很相信。太不起眼的外表了，看了好几遍才确定走进去。点菜是要自己手写下来再给服务员的。菜品：肥肠是真的好吃，不亏大家都推荐的这个。而且中午的时候，肥肠光速的没货了。我也不例外。糖醋里脊，是偏酸的口感。片儿川价格好便宜，买的小份，上来好大一碗，都惊呆了！！口感也不错。总的来说很不错，值得去尝试。	
哩哩好能吃,http://www.dianping.com/member/1303313032,30,口味：2.5 环境：2.5 服务：2.5 性价比：2.5,喜欢的菜： 脆皮大肠,2020-07-31 12:13,据说是马云都说好吃的餐厅还是必吃榜噱头不小昨晚去的人不少等了一会但还好没有特别久「脆皮大肠」基本上是每桌必点这个算是所有点的里面还可以的弄得蛮干净的接下来说踩雷的几道菜「膏蟹」不好吃全是酱的味道吃不到蟹的味道……「西湖牛肉羹」吃了一口都没在吃了有股味道就是一碗淀粉水……很无语「蛋黄排骨」齁咸他们家的菜总体都偏咸没有什么其他的味道剩下的什么「爆炒腰花」和「酱爆茄子」虽然不算特别难吃但是也很一般的味道就是酱味非常失望	
西又又,http://www.dianping.com/member/750083857,40,口味：4.5 环境：4.0 服务：4.0 性价比：4.0 人均：60元,喜欢的菜： 脆皮大肠 油淋鸡 蛋黄南瓜,2020-07-31 11:23,必吃榜第一的福缘居怎么可能不来试一试呢！！来的时候刚好是饭点拼桌的话不需要等果断选择拼桌呀我们两个人吃不了太多就点了招牌的三道菜「脆皮大肠」「油淋鸡」和「蛋黄南瓜」「脆皮大肠」脆皮大肠真的是没得说！不愧是no.1！一点都不腻也没有异味超级香脆「油淋鸡」油淋鸡口味也挺好的外面的鸡皮很脆里面的肉质也是挺软乎的就是有股子醋鱼味儿咋肥四哈哈「蛋黄南瓜」这个南瓜应该属于甜品了，有点微甜，吃多了很腻，可以尝试下总的来说体验hin不错下次来杭州还会再哒	
dpuser_2202430992,http://www.dianping.com/member/1599761421,50,口味：5.0 环境：4.5 服务：5.0 性价比：5.0 人均：100元,喜欢的菜： 脆皮大肠 油淋鸡 蛋黄南瓜 醉虾 嫩菱芦笋,2020-07-31 07:14,久闻福缘居脆皮大肠的盛名，确实非常好吃😋店里人气非常高，可以闭着眼睛点菜，每道都是用心之做。对于入门级啤酒🍻爱好者来讲，老板亲自甄选出来的店内啤酒真的爱了爱了，走的时候还带了6瓶回去	
爱吃的小丁,http://www.dianping.com/member/23806198,45,口味：4.5 环境：3.5 服务：3.5 性价比：4.0,,2020-07-31 01:42,和老板来杭州出差，因为老板喜欢吃大肠，所以晚上吃饭选了这家店，进店一看很多人在排队，还好如果愿意选择拼桌的话可以直接进去，于是排名前5的招牌菜都上了一遍，一看其他桌子也基本都是这么点的，味道都还不错，但是环境比较吵闹，总体还是值得一吃的。	
tiffany22,http://www.dianping.com/member/13226,35,口味：3.5 环境：3.5 服务：3.5 性价比：3.5,喜欢的菜： 脆皮大肠,2020-07-30 23:32,这家店，是前年全家来杭州时，新开发出来的一家吃饭的地方。地理位置不错，而且里住处不远。算是这里的一家燃气饭店，饭店时间，门口都是排队的，而且，明显年轻人居多。饭店内部来说，算是一家老饭店了，菜品都是典型的杭帮菜，属于大众都喜欢的味道。	
拿铁酿的阿想,http://www.dianping.com/member/42808192,35,口味：5.0 环境：2.5 服务：2.5 性价比：3.5 人均：341元,喜欢的菜： 脆皮大肠 醉虾 干炸臭豆腐,2020-07-30 22:30,去杭州怎么能不吃杭帮菜呢？打开点评搜了一下，嗯，就这家了~打车到了地方，不太明显。周围在修路，这家店就藏在了小巷子里，大概是酒香不怕巷子深，所以排队的人很多，12点，我们排到了71号，前面40桌，但是我们大概等了半个小时就进去了，如果接受拼桌的话，会更早吃上。我们点了点评里排名比较靠前的几个推荐菜，都很好吃，分量不算太小，两个人的话不要像我们点这么多啦！给三星半的原因是。。太！吵！了！真的太吵了！隔壁的大叔们在交杯换盏，大声到整个屋里都在回荡着他们的呕吼。。。配合着他们的背景音是服务员往箱子里扔锅碗瓢盆的声音，啧，吃个饭一惊一乍的差点没把我们吓噎着，最后实在耳朵疼，赶紧走人了。。。总结，他家吃的真的不错，就是选座的时候往前选选	
蕾类累雷磊垒蕾,http://www.dianping.com/member/852004466,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0 人均：120元,喜欢的菜： 脆皮大肠 油淋鸡 醉虾,2020-07-30 21:59,杭州一家老店了味道好就真的就够了因为附近不太好停车环境一般人超级多都要排很久哦招牌菜脆皮大肠必须点起来！好像是60多一份吧大肠处理的很干净外脆里嫩超级香油淋鸡量很足特制的酱料还特别下饭哈哈哈醉虾全场最佳～喜欢杭帮菜的朋友一定要去打个卡呀！	
萬一,http://www.dianping.com/member/692160324,35,口味：2.5 环境：2.5 服务：3.5 性价比：2.5,,2020-07-30 21:52,「油淋鸡」鸡肉很嫩，葱油特别香！但是不会腻，这道菜分量很足，推荐「西湖醋鱼(鲈鱼)」酸比甜重的一道菜，鲈鱼本身肉是比较嫩的。专门来这里店这道菜的话就不推荐「三鲜汤」鱼丸很q，还有鸡蛋干，汤有点油和咸。肉丸子有点点酒味，很新奇的口味	
Jenman,http://www.dianping.com/member/88445177,45,口味：4.5 环境：4.5 服务：4.5 性价比：3.5,喜欢的菜： 脆皮大肠,2020-07-30 21:41,来过多次东西很好吃～就是需要排很久的队啦！鱼超级好吃！一定要点！就是个大！硬！菜！来了不点就亏了！很嫩～吃大肠的朋友们一定不要错过脆大肠～很香很香超级好吃！还有咸菜超级下饭！放我面前多吃几碗饭都不罪过～	
匿名用户,匿名用户,45,口味：4.5 环境：4.5 服务：4.5 性价比：4.5,喜欢的菜： 油淋鸡 脆皮大肠,2020-07-30 20:38,【杭州·福缘居·河坊街】💛🧡💚推荐：「油淋鸡」➕「脆皮大肠」「油淋鸡」⭐️⭐️⭐️⭐️⭐️☄这盘菜的份量很大很大！☄最外层的🐔皮炸的很脆，酥酥的超级喜欢！而且里面的肉又很嫩很嫩！真实的•外酥里嫩，让人吃了一口还想吃第二口！根本停不下来！「脆皮大肠」⭐️⭐️⭐️⭐️⭐️☄超级下饭(*ˊૢᵕˋૢ*)☄不会说因为是大肠所以吃起来肥肥腻腻的（有些人好像不吃内脏什么的）但这个和普通的大肠又不是一样的风味真的不肥！不腻！「葱花肉」☄腐皮葱花肉也很好吃，不过更推荐给不怕腻的盆友萌～因为它真的有点油…第一口真的很好吃「京酱肉丝」☄老师傅的烧法很经典，味道还可以，建议拌饭～	
Bryan,http://www.dianping.com/member/1206008536,35,口味：5.0 环境：3.0 服务：3.0 性价比：3.0 人均：106元,喜欢的菜： 脆皮大肠 醉虾,2020-07-30 18:08,上个月下旬去的，看了小红书的本地菜推荐，跟着导航找到了这家店，乍看不是很起眼，卫生环境啥的看起来也一般般。因为是一个人吃就只点了两道备受推荐的菜，脆皮大肠和醉虾。「脆皮大肠」脆皮大肠口味比较惊喜，因为我本人平时是不吃这些肠子内脏的，因为油炸过了脆脆的挺好吃，也没什么异味。「醉虾」醉虾的话端上来一盅差不多的器具，盖好的，揭开盖子虾还在跳，都是比较小只的，部分还带卵，味道的话，其实没啥味道，最好是嘬酱汁…酱汁就是甜辣酱差不多。两道菜就是尝个鲜可以，建议三人及以上分食，不然真的腻，到后面我吃的都机械了，大肠油腻，虾没啥味道，而且后面我打嗝都是肠子味emmm。虾是两斤起点吧好像，反正两道菜没别的，一顿下来106。四点出头去的，领到最里面的大桌，那是默认拼桌的，后面四点半走的时候外面排的还挺多人，建议早点去。	
精神科的猫,http://www.dianping.com/member/171595039,5,口味：0.5 环境：0.5 服务：0.5 性价比：0.5 人均：2元,,2020-07-30 18:07,老板可能漂了！以为自己家多了不起，带了饮料进来，三番五次给你白眼过来训斥你。鬼地方！	
匿名用户,匿名用户,5,口味：0.5 环境：0.5 服务：0.5 性价比：0.5,,2020-07-30 13:54,来到杭州跟着必吃榜走一走～不得不吐槽简直是太难吃了！西湖醋鱼鱼的土腥味极重！酸甜土！难以下咽！脆皮大肠东坡肉味道还可以八宝油条也不好吃！油淋鸡相比之下还可以鸡肉蛮嫩！服务态度简直差的难以想象从老板到服务员来他家吃饭就跟欠他钱一样！	
香蕉banana,http://www.dianping.com/member/2297690528,25,口味：2.5 环境：2.0 服务：0.5 性价比：2.0 人均：100元,,2020-07-30 13:48,怎么说呢，排队的人好多，自己拿菜单就是写菜品，感觉肉肉还可以，搭配米饭，比较爱吃，其余的没觉得有什么好吃的，就是好多人[服务铃]服务：首先说服务，服务员根本没时间，要个开瓶器让自己在桌上找，桌子上没有我才管你要，没时间理你。	
爱吃的派大星,http://www.dianping.com/member/861946401,10,口味：1.5 环境：0.5 服务：0.5 性价比：0.5,,2020-07-30 13:41,环境一般般吵杂乱，服务对不起没有，景区人超级多重点是醋鱼🐟难吃的要死，鱼有土腥味道特别大，没法吃，真心踩坑，大肠不错，茄子也还可以，但是大老远来吃有点不值当了，最主要还要拼桌吃饭，没意思啊	
柯家凯女友,http://www.dianping.com/member/896688022,45,口味：4.5 环境：4.5 服务：3.5 性价比：4.5 人均：80元,喜欢的菜： 脆皮大肠 油淋鸡,2020-07-30 13:36,一落地就打卡了这家“杭州必吃榜第一”的菜馆🍲十一点左右到店前面就需要等一桌了坐下点完菜以后排队的人也多了！注意啦⚠️人到齐了才能入座-·脆皮大肠💰68杭州的脆皮大肠第一名🥇放眼望去几乎每一桌都有点蘸上酱会更美味！·油淋鸡💰58别看小小一盘其实分量很足！皮脆肉酥特调的酱汁单单拿来淋饭都很ok的！·糖醋里脊💰10这个便宜的过分了hh酸酸甜甜！·干炸带鱼💰49招牌菜之一就点来试试看了！还不错没有加什么多余的调料我的口味偏淡🧂·酱爆茄子💰18这个是我男朋友想吃滴无功无过吧🍆-其实还有很多菜都想点但是怕吃不完下次去杭州一定会再光顾的店-人均💰80+（丰俭由人）营业时间🕛11:00～14:0016:30～21:00具体位置📍杭州市上城区河坊街35号（驾驶员培训中心旁）	
尝鲜少女,http://www.dianping.com/member/1214029452,45,口味：5.0 环境：3.5 服务：3.5 性价比：3.5,,2020-07-30 12:41,这家店就是我心中的家常菜之光，猪大肠处理的很干净，油脂都被掏净，非常清爽有嚼劲；油淋鸡表皮炸过，酱汁鲜甜，入口肉香四溢；臭豆腐也处理的很好，不太丑而且很软糯，豆制品爱好者福音。唯独蛋黄南瓜不尽如人意。但仍然会想再去吃这家！	
yiwen0919,http://www.dianping.com/member/15316958,40,口味：4.0 环境：2.5 服务：2.5 性价比：4.0,,2020-07-30 11:48,人气这么的好旺，当天过去排了1.5小时的队。正好附近不远就是河坊街，正好去逛了一圈。菜的口味相当不错，尤其是炸大肠，处理的非常干净一点没有膻味，油浸鸡也不错，皮脆脆肉很嫩，一股葱花的香味。	
shin2014,http://www.dianping.com/member/58745154,45,口味：4.5 环境：4.0 服务：4.0 性价比：4.5 人均：56元,喜欢的菜： 八宝酱丁 臭豆腐煎毛豆,2020-07-30 10:35,杭州本地人推荐的说是一定要去吃一次的杭帮菜饭店我们是工作日的中午去的，那天还下雨，没想到人气这么旺，已经有人在门外排队了，我们占了人多的光，得到优先进入的特权[薄荷]环境：应该算是街边的老店了，装修就感觉有点年数了，外面还在修地铁，加上下雨天的缘故，店里面有点脏乱[服务铃]服务：服务员真心不多，还要不停的点单上菜，忙得也顾不上太多了，茶水自助，上菜速度稍微慢了点，几乎是吃完一个上一个，后来稍微好点…五个人点了六个菜，全部吃完，光盘行动「八宝酱丁」好吃，算是典型的杭帮菜了，这家烧的特别好吃，推荐「招牌瓦块鱼」这个也是朋友力荐的，鱼肉很嫩，就是感觉些微淡了点「臭豆腐煎毛豆」好吃好吃，就是量少了点，平常都是吃蒸的臭豆腐，这个做法也好好吃还有个大肠也是朋友力荐的，可惜不吃内脏，所以不作评价一开始期待有点太高了，所以真正来吃的时候就觉得虽然好吃，但是也没好吃到那么夸张的地步不过味道的确是不错的，不过就菜量来说感觉少了点～	
